GNOME_KEYRING_CONTROL=/root/.cache/keyring-P5ZRO3
info: syncing channel updates for 1.92-x86_64-unknown-linux-gnu
info: latest update on 2025-12-11 for version 1.92.0 (ded5c06cf 2025-12-08)
info: downloading 6 components
    Updating git repository `https://github.com/open-telemetry/opentelemetry-rust`
    Updating git submodule `https://github.com/open-telemetry/opentelemetry-proto`
    Updating crates.io index
 Downloading crates ...
  Downloaded alloc-stdlib v0.2.2
  Downloaded assert-json-diff v2.0.2
  Downloaded biome_text_edit v0.3.1
  Downloaded bit-set v0.5.3
  Downloaded borrow-or-share v0.2.4
  Downloaded boxed_error v0.2.3
  Downloaded darling_macro v0.23.0
  Downloaded dashmap v5.5.3
  Downloaded deno_media_type v0.3.0
  Downloaded deno_semver v0.9.1
  Downloaded document-features v0.2.12
  Downloaded errno v0.3.14
  Downloaded fixedbitset v0.5.7
  Downloaded foreign-types v0.5.0
  Downloaded fslock v0.2.1
  Downloaded fs-err v3.3.0
  Downloaded futures-sink v0.3.32
  Downloaded gemm-f32 v0.19.0
  Downloaded getrandom v0.2.17
  Downloaded hstr v3.0.4
  Downloaded icu_calendar_data v2.1.1
  Downloaded hyper-rustls v0.27.7
  Downloaded iana-time-zone v0.1.65
  Downloaded include_dir_macros v0.7.4
  Downloaded indexmap v1.9.3
  Downloaded is-wsl v0.4.0
  Downloaded icu_provider v2.1.1
  Downloaded lazy-regex v3.6.0
  Downloaded litrs v1.0.0
  Downloaded log v0.4.29
  Downloaded matchit v0.8.4
  Downloaded lru v0.16.3
  Downloaded matchers v0.2.0
  Downloaded new_debug_unreachable v1.0.6
  Downloaded lock_api v0.4.14
  Downloaded nom_locate v5.0.0
  Downloaded num-derive v0.4.2
  Downloaded num_cpus v1.17.0
  Downloaded objc2-encode v4.1.0
  Downloaded image v0.25.10
  Downloaded pbkdf2 v0.11.0
  Downloaded phf_shared v0.11.3
  Downloaded pin-utils v0.1.0
  Downloaded pkcs8 v0.10.2
  Downloaded pkg-config v0.3.32
  Downloaded potential_utf v0.1.4
  Downloaded pkcs1 v0.7.5
  Downloaded prost-derive v0.14.3
  Downloaded pulldown-cmark-escape v0.11.0
  Downloaded psm v0.1.30
  Downloaded prost v0.14.3
  Downloaded nix v0.31.2
  Downloaded objc2-core-foundation v0.3.2
  Downloaded roff v1.1.0
  Downloaded rust-ini v0.21.3
  Downloaded rustc-hash v2.1.1
  Downloaded rustc-demangle v0.1.27
  Downloaded referencing v0.30.0
  Downloaded rustls-native-certs v0.8.3
  Downloaded scopeguard v1.2.0
  Downloaded scoped-tls v1.0.1
  Downloaded self_cell v1.2.2
  Downloaded sdd v3.0.10
  Downloaded schemars v0.8.22
  Downloaded semver v1.0.27
  Downloaded regex-lite v0.1.9
  Downloaded serde_urlencoded v0.7.1
  Downloaded shell-words v1.1.1
  Downloaded radix_trie v0.2.1
  Downloaded slab v0.4.12
  Downloaded smallvec v1.15.1
  Downloaded sptr v0.3.2
  Downloaded stable_deref_trait v1.2.1
  Downloaded sse-stream v0.2.1
  Downloaded sqlx-macros-core v0.8.6
  Downloaded strum v0.27.2
  Downloaded subtle v2.6.1
  Downloaded strum_macros v0.27.2
  Downloaded rustc_version v0.4.1
  Downloaded rustls v0.21.12
  Downloaded swc_atoms v9.0.0
  Downloaded swc_eq_ignore_macros v1.0.1
  Downloaded swc_ecma_transforms_macros v1.0.1
  Downloaded symphonia v0.5.5
  Downloaded serde_with v3.17.0
  Downloaded symphonia-metadata v0.5.5
  Downloaded terminal-trx v0.2.6
  Downloaded test-case-core v3.3.1
  Downloaded text_lines v0.6.0
  Downloaded cookie_store v0.22.1
  Downloaded thiserror-impl v1.0.69
  Downloaded time-macros v0.2.27
  Downloaded tinyvec_macros v0.1.1
  Downloaded tokio-macros v2.6.1
  Downloaded seq-macro v0.3.6
  Downloaded swc_common v17.0.1
  Downloaded siphasher v0.3.11
  Downloaded swc_ecma_transforms_base v30.0.1
  Downloaded tokio-rustls v0.26.4
  Downloaded transpose v0.2.3
  Downloaded symphonia-core v0.5.5
  Downloaded spm_precompiled v0.1.4
  Downloaded tonic-prost v0.14.5
  Downloaded unicode-linebreak v0.1.5
  Downloaded untrusted v0.7.1
  Downloaded utf8parse v0.2.2
  Downloaded uuid-simd v0.8.0
  Downloaded unicode-bidi v0.3.18
  Downloaded version_check v0.9.5
  Downloaded unicode-ident v1.0.24
  Downloaded wasm_dep_analyzer v0.4.0
  Downloaded webpki-roots v0.26.11
  Downloaded vsimd v0.8.0
  Downloaded timezone_provider v0.1.2
  Downloaded which v6.0.3
  Downloaded webbrowser v1.2.0
  Downloaded wiremock v0.6.5
  Downloaded wyz v0.5.1
  Downloaded tree-sitter-javascript v0.25.0
  Downloaded zerofrom-derive v0.1.6
  Downloaded zeroize v1.8.2
  Downloaded tree-sitter v0.26.6
  Downloaded yasna v0.5.2
  Downloaded zerofrom v0.1.6
  Downloaded url v2.5.8
  Downloaded unicode_categories v0.1.1
  Downloaded zerovec-derive v0.11.2
  Downloaded try-lock v0.2.5
  Downloaded zmij v1.0.21
  Downloaded zstd-safe v5.0.2+zstd.1.5.2
  Downloaded zstd v0.13.3
  Downloaded zune-core v0.5.1
  Downloaded zstd-safe v7.2.4
  Downloaded zune-inflate v0.2.54
  Downloaded zstd v0.11.2+zstd.1.5.2
  Downloaded getrandom v0.3.4
  Downloaded darling v0.23.0
  Downloaded tree-sitter-python v0.25.0
  Downloaded want v0.3.1
  Downloaded zerotrie v0.2.3
  Downloaded zerocopy-derive v0.8.42
  Downloaded clap_complete v4.6.0
  Downloaded zerovec v0.11.5
  Downloaded comfy-table v7.2.2
  Downloaded xattr v1.6.1
  Downloaded thiserror-impl v2.0.18
  Downloaded zeroize_derive v1.4.3
  Downloaded syntect v5.3.0
  Downloaded zune-jpeg v0.5.13
  Downloaded zip v8.2.0
  Downloaded tree-sitter-ruby v0.23.1
  Downloaded whoami v1.6.1
  Downloaded zlib-rs v0.6.3
  Downloaded which v8.0.2
  Downloaded bumpalo v3.20.2
  Downloaded xmlparser v0.13.6
  Downloaded toml_datetime v1.0.0+spec-1.1.0
  Downloaded tokio-stream v0.1.18
  Downloaded triomphe v0.1.15
  Downloaded swc_ecma_transforms_react v33.0.0
  Downloaded weezl v0.1.12
  Downloaded tinyvec v1.10.0
  Downloaded icu_collections v2.1.1
