Error from docker build

#1 [internal] load .dockerignore
#1 transferring context: 2B done
#1 DONE 0.1s

#2 [internal] load build definition from Dockerfile
#2 transferring dockerfile: 717B done
#2 DONE 0.1s

#3 [internal] load metadata for docker.io/library/ubuntu:22.04
#3 DONE 0.6s

#4 [1/8] FROM docker.io/library/ubuntu:22.04@sha256:962f6cadeae0ea6284001009daa4cc9a8c37e75d1f5191cf0eb83fe565b63dd7
#4 DONE 0.0s

#5 [2/8] RUN ln -snf /usr/share/zoneinfo/America/Los_Angeles /etc/localtime && echo America/Los_Angeles > /etc/timezone
#5 CACHED

#6 [internal] load build context
#6 transferring context: 5.78MB 0.4s done
#6 DONE 0.4s

#7 [3/8] RUN apt-get update && apt-get install -y     git     python3.10     python3.10-venv     python3.10-dev     curl     wget     && apt-get clean
#7 33.41 Get:1 http://security.ubuntu.com/ubuntu jammy-security InRelease [129 kB]
#7 34.02 Get:2 http://security.ubuntu.com/ubuntu jammy-security/multiverse amd64 Packages [61.6 kB]
#7 34.25 Get:3 http://security.ubuntu.com/ubuntu jammy-security/universe amd64 Packages [1293 kB]
#7 34.78 Get:4 http://security.ubuntu.com/ubuntu jammy-security/main amd64 Packages [3908 kB]
#7 35.27 Get:5 http://security.ubuntu.com/ubuntu jammy-security/restricted amd64 Packages [6978 kB]
#7 63.43 Ign:6 http://archive.ubuntu.com/ubuntu jammy InRelease
#7 93.96 Get:7 http://archive.ubuntu.com/ubuntu jammy-updates InRelease [128 kB]
#7 94.61 Get:8 http://archive.ubuntu.com/ubuntu jammy-backports InRelease [127 kB]
#7 94.89 Get:6 http://archive.ubuntu.com/ubuntu jammy InRelease [270 kB]
#7 95.24 Get:9 http://archive.ubuntu.com/ubuntu jammy-updates/main amd64 Packages [4245 kB]
#7 96.11 Get:10 http://archive.ubuntu.com/ubuntu jammy-updates/restricted amd64 Packages [7245 kB]
#7 96.69 Get:11 http://archive.ubuntu.com/ubuntu jammy-updates/multiverse amd64 Packages [86.0 kB]
#7 96.87 Get:12 http://archive.ubuntu.com/ubuntu jammy-updates/universe amd64 Packages [1601 kB]
#7 97.14 Get:13 http://archive.ubuntu.com/ubuntu jammy-backports/universe amd64 Packages [35.6 kB]
#7 97.31 Get:14 http://archive.ubuntu.com/ubuntu jammy-backports/main amd64 Packages [82.8 kB]
#7 97.48 Get:15 http://archive.ubuntu.com/ubuntu jammy/main amd64 Packages [1792 kB]
#7 97.76 Get:16 http://archive.ubuntu.com/ubuntu jammy/multiverse amd64 Packages [266 kB]
#7 97.94 Get:17 http://archive.ubuntu.com/ubuntu jammy/universe amd64 Packages [17.5 MB]
#7 98.90 Get:18 http://archive.ubuntu.com/ubuntu jammy/restricted amd64 Packages [164 kB]
#7 99.75 Fetched 45.9 MB in 1min 37s (474 kB/s)
#7 99.75 Reading package lists...
#7 101.3 Reading package lists...
#7 102.8 Building dependency tree...
#7 103.1 Reading state information...
#7 103.4 The following additional packages will be installed:
