    Updating crates.io index
 Downloading crates ...
  Downloaded aead v0.5.2
  Downloaded adler32 v1.2.0
  Downloaded alloy-rpc-types-any v1.8.3
  Downloaded alloy-rlp v0.3.13
  Downloaded base16ct v0.2.0
  Downloaded cast v0.3.0
  Downloaded crc-catalog v2.4.0
  Downloaded cookie v0.18.1
  Downloaded crc v3.4.0
  Downloaded data-encoding-macro-internal v0.1.17
  Downloaded dtoa v1.0.11
  Downloaded event-listener-strategy v0.5.4
  Downloaded findshlibs v0.10.2
  Downloaded httpdate v1.0.3
  Downloaded http-range-header v0.3.1
  Downloaded inout v0.1.4
  Downloaded libflate_lz77 v1.2.0
  Downloaded libp2p v0.54.1
  Downloaded linked-hash-map v0.5.6
  Downloaded libp2p-dns v0.42.0
  Downloaded memmap2 v0.9.10
  Downloaded num_enum v0.7.6
  Downloaded outref v0.5.2
  Downloaded matchit v0.7.3
  Downloaded pem v3.0.6
  Downloaded pkcs8 v0.9.0
  Downloaded pin-project-internal v1.1.11
  Downloaded proc-macro-error-attr2 v2.0.0
  Downloaded parity-scale-codec-derive v3.7.5
  Downloaded prost v0.13.5
  Downloaded prost-derive v0.14.3
  Downloaded prometheus-client-derive-encode v0.4.2
  Downloaded prost v0.12.6
  Downloaded ref-cast-impl v1.0.25
  Downloaded rfc6979 v0.4.0
  Downloaded roxmltree v0.14.1
  Downloaded rustls-native-certs v0.6.3
  Downloaded serde_bytes v0.11.19
  Downloaded serde_spanned v1.1.0
  Downloaded sha1_smol v1.0.1
  Downloaded spki v0.6.0
  Downloaded strsim v0.10.0
  Downloaded sync_wrapper v0.1.2
  Downloaded test-case-core v3.3.1
  Downloaded termtree v0.5.1
  Downloaded test-case v3.3.1
  Downloaded tendermint-config v0.36.0
  Downloaded schemars v1.2.1
  Downloaded tikv-jemallocator v0.5.4
  Downloaded void v1.0.2
  Downloaded universal-hash v0.5.1
  Downloaded toml v0.9.12+spec-1.1.0
  Downloaded xmltree v0.10.3
  Downloaded web-time v1.1.0
  Downloaded zeroize_derive v1.4.3
  Downloaded yoke-derive v0.8.1
  Downloaded zerovec-derive v0.11.2
  Downloaded tendermint v0.40.4
  Downloaded yoke v0.8.1
  Downloaded typenum v1.19.0
  Downloaded tower-http v0.3.5
  Downloaded tower-http v0.6.8
  Downloaded wasmtime-internal-jit-icache-coherence v43.0.2
  Downloaded x509-parser v0.16.0
  Downloaded tendermint-rpc v0.36.0
  Downloaded shlex v1.3.0
  Downloaded zerotrie v0.2.3
  Downloaded termion v2.0.3
  Downloaded winnow v1.0.0
  Downloaded zerovec v0.11.5
  Downloaded webpki-roots v1.0.6
  Downloaded wasmtime-environ v43.0.2
  Downloaded wyz v0.5.1
  Downloaded alloy-sol-types v1.5.7
  Downloaded tar v0.4.45
  Downloaded zerocopy v0.8.48
  Downloaded zerocopy-derive v0.8.48
  Downloaded raw-cpuid v11.6.0
  Downloaded ruint v1.17.2
  Downloaded regalloc2 v0.15.0
  Downloaded rayon v1.11.0
  Downloaded hyper v0.14.32
  Downloaded async-std v1.13.2
  Downloaded aws-lc-rs v1.16.2
  Downloaded hyper v1.8.1
  Downloaded aws-sdk-sts v1.101.0
  Downloaded alloy-provider v1.8.3
  Downloaded pest v2.8.6
  Downloaded sha3 v0.10.8
  Downloaded object v0.38.1
  Downloaded async-graphql v7.2.1
  Downloaded alloy-eips v1.8.3
  Downloaded gimli v0.33.1
  Downloaded aes-gcm v0.10.3
  Downloaded nom v7.1.3
  Downloaded curve25519-dalek-ng v4.1.1
  Downloaded aws-config v1.8.15
  Downloaded tikv-jemalloc-sys v0.5.4+5.3.0-patched
  Downloaded yansi v1.0.1
  Downloaded similar v2.7.0
  Downloaded schemars v0.9.0
  Downloaded rand v0.9.2
  Downloaded libp2p-swarm v0.45.1
  Downloaded crossterm v0.27.0
  Downloaded alloy-primitives v1.5.7
  Downloaded rand v0.8.5
  Downloaded pyroscope v0.5.8
  Downloaded wasmtime v43.0.2
  Downloaded aws-sdk-kms v1.104.0
  Downloaded snow v0.9.6
  Downloaded test-strategy v0.4.5
  Downloaded rtnetlink v0.20.0
  Downloaded rapidhash v4.4.1
  Downloaded pulley-interpreter v43.0.2
  Downloaded p256 v0.11.1
  Downloaded mockito v1.7.2
  Downloaded icu_collections v2.1.1
  Downloaded crypto-bigint v0.5.5
  Downloaded crossbeam-channel v0.5.15
  Downloaded aws-sigv4 v1.4.2
  Downloaded tokio v1.50.0
  Downloaded wasmparser v0.245.1
  Downloaded tokio-macros v2.6.1
  Downloaded pest_derive v2.8.6
  Downloaded aws-sdk-sso v1.97.0
  Downloaded asn1-rs v0.6.2
  Downloaded webpki-roots v0.25.4
  Downloaded parity-scale-codec v3.7.5
  Downloaded p256 v0.13.2
  Downloaded winapi v0.3.9
  Downloaded nybbles v0.4.8
  Downloaded alloy-rpc-types-eth v1.8.3
  Downloaded yamux v0.13.5
  Downloaded wasmtime-internal-cranelift v43.0.2
  Downloaded vsimd v0.8.0
  Downloaded tinytemplate v1.2.1
  Downloaded rstest_macros v0.14.0
  Downloaded rstest v0.15.0
  Downloaded pyroscope_pprofrs v0.2.10
  Downloaded pest_generator v2.8.6
  Downloaded mockall_derive v0.14.0
  Downloaded aws-sdk-ssooidc v1.99.0
  Downloaded x25519-dalek v2.0.1
  Downloaded arc-swap v1.9.0
  Downloaded semver v0.11.0
  Downloaded pprof2 v0.13.1
  Downloaded aws-runtime v1.7.2
  Downloaded nu-ansi-term v0.50.3
  Downloaded cynic v3.12.0
  Downloaded attohttpc v0.24.1
  Downloaded wasmtime-internal-jit-debug v43.0.2
  Downloaded wasm-encoder v0.245.1
  Downloaded unicode-segmentation v1.13.2
  Downloaded tower-http v0.4.4
  Downloaded rusty-fork v0.3.1
  Downloaded rustversion v1.0.22
  Downloaded addr2line v0.26.1
  Downloaded tonic v0.14.5
  Downloaded aws-sdk-s3 v1.119.0
  Downloaded secp256k1-sys v0.8.2
  Downloaded tonic v0.11.0
  Downloaded toml_edit v0.25.8+spec-1.1.0
  Downloaded syn v1.0.109
  Downloaded sha3-asm v0.1.6
  Downloaded mockall v0.14.0
  Downloaded logos-codegen v0.14.4
  Downloaded tonic v0.12.3
  Downloaded tokio-io-timeout v1.2.1
  Downloaded test-case-macros v3.3.1
  Downloaded hyper-rustls v0.27.7
  Downloaded hyper-rustls v0.24.2
  Downloaded tower v0.4.13
  Downloaded tap v1.0.1
  Downloaded secp256k1-sys v0.10.1
  Downloaded symbolic-demangle v12.17.3
  Downloaded strum v0.24.1
  Downloaded yasna v0.5.2
  Downloaded xml-rs v0.8.28
  Downloaded wasmtime-internal-core v43.0.2
  Downloaded structmeta-derive v0.3.0
  Downloaded signature v1.6.4
  Downloaded async-lock v3.4.2
  Downloaded zerofrom-derive v0.1.6
  Downloaded uuid v1.23.0
  Downloaded yamux v0.12.1
  Downloaded xmlparser v0.13.6
  Downloaded value-bag v1.12.0
  Downloaded zerofrom v0.1.6
  Downloaded writeable v0.6.2
  Downloaded wasmtime-internal-unwinder v43.0.2
  Downloaded wasmtime-internal-fiber v43.0.2
  Downloaded wasmtime-internal-cache v43.0.2
  Downloaded wasmprinter v0.245.1
  Downloaded schemafy_lib v0.5.2
  Downloaded valuable v0.1.1
  Downloaded unsafe-libyaml v0.2.11
  Downloaded uint v0.9.5
  Downloaded tendermint-proto v0.40.4
  Downloaded tendermint v0.36.0
  Downloaded lru v0.12.5
  Downloaded wasmtime-internal-versioned-export-macros v43.0.2
  Downloaded wait-timeout v0.2.1
  Downloaded unsigned-varint v0.8.0
  Downloaded ucd-trie v0.1.7
  Downloaded serde_with v3.18.0
  Downloaded darling v0.20.11
  Downloaded unarray v0.1.4
  Downloaded twox-hash v2.1.2
  Downloaded tracing-appender v0.2.4
  Downloaded toml_writer v1.1.0+spec-1.1.0
  Downloaded toml_parser v1.1.0+spec-1.1.0
  Downloaded unsigned-varint v0.7.2
  Downloaded tracing-serde v0.2.0
  Downloaded tracing-futures v0.2.5
  Downloaded tonic-prost v0.14.5
  Downloaded toml_datetime v1.1.0+spec-1.1.0
  Downloaded toml_datetime v0.7.5+spec-1.1.0
  Downloaded tokio-test v0.4.5
  Downloaded tokio-rustls v0.24.1
  Downloaded tokio-rayon v2.1.0
  Downloaded tinystr v0.8.2
  Downloaded tiny-keccak v2.0.2
  Downloaded time-macros v0.2.27
  Downloaded thrift v0.17.0
  Downloaded threadpool v1.8.1
  Downloaded serde_json v1.0.149
  Downloaded rustls v0.23.37
  Downloaded redis v1.2.0
  Downloaded redis v0.27.6
  Downloaded proptest v1.11.0
  Downloaded plotters v0.3.7
  Downloaded parquet v58.1.0
  Downloaded ark-ff v0.5.0
  Downloaded secp256k1 v0.27.0
  Downloaded rustc-hash v1.1.0
  Downloaded ruint-macro v1.2.1
  Downloaded libp2p-request-response v0.27.0
  Downloaded libp2p-quic v0.11.1
  Downloaded aws-smithy-checksums v0.63.12
  Downloaded async-graphql-derive v7.2.1
  Downloaded rocksdb v0.21.0
  Downloaded reqwest v0.13.2
  Downloaded reqwest v0.11.27
  Downloaded rand_xorshift v0.4.0
  Downloaded pulley-macros v43.0.2
  Downloaded secp256k1 v0.30.0
  Downloaded tendermint-proto v0.36.0
  Downloaded tai64 v4.0.0
  Downloaded rustls-webpki v0.103.10
  Downloaded hyper-timeout v0.5.2
  Downloaded syn-solidity v1.5.7
  Downloaded librocksdb-sys v0.11.0+8.1.1
  Downloaded symbolic-common v12.17.3
  Downloaded substrate-bn v0.6.0
  Downloaded potential_utf v0.1.4
  Downloaded ark-ff v0.4.2
  Downloaded termcolor v1.4.1
  Downloaded strum_macros v0.28.0
  Downloaded strum_macros v0.27.2
  Downloaded strum_macros v0.24.3
  Downloaded regex-lite v0.1.9
  Downloaded arcstr v1.2.0
  Downloaded subtle-ng v2.5.0
  Downloaded subtle-encoding v0.5.1
  Downloaded strum v0.28.0
  Downloaded strum v0.27.2
  Downloaded structmeta v0.3.0
  Downloaded spin v0.9.8
  Downloaded socket2 v0.5.10
  Downloaded derivative v2.2.0
  Downloaded alloy-network v1.8.3
  Downloaded static_assertions_next v1.1.2
  Downloaded soketto v0.8.1
  Downloaded socket2 v0.6.3
  Downloaded serde_with_macros v3.18.0
  Downloaded quick-protobuf v0.8.1
  Downloaded sha2 v0.9.9
  Downloaded sha1 v0.10.6
  Downloaded rayon-core v1.13.0
  Downloaded async-io v2.6.0
  Downloaded serdect v0.2.0
  Downloaded serde_yaml v0.9.34+deprecated
  Downloaded serde_repr v0.1.20
  Downloaded pretty_assertions v1.4.1
